name,iter_num,0.001,0.005,0.01,0.05
"bootstrap, percentile method",468,0,0,0,0
"bootstrap, basic method",468,0,0,0,0
"bootstrap, bca method",468,0,0,0,0
z-test,469,0,0,0,0
"t-test, equal var = true",469,0,0,0,0
"t-test, equal var = false",469,0,0,0,0
"permutation test, mean stat",469,0,0,0,0
"bootstrap, percentile method",469,0,0,0,0
"bootstrap, basic method",469,0,0,0,0
"bootstrap, bca method",469,0,0,0,0
z-test,470,0,0,0,0
"t-test, equal var = true",470,0,0,0,0
"t-test, equal var = false",470,0,0,0,0
"permutation test, mean stat",470,0,0,0,0
"bootstrap, percentile method",470,0,0,0,0
"bootstrap, basic method",470,0,0,0,0
"bootstrap, bca method",470,0,0,0,0
z-test,471,0,0,0,0
"t-test, equal var = true",471,0,0,0,0
"t-test, equal var = false",471,0,0,0,0
"permutation test, mean stat",471,0,0,0,0
"bootstrap, percentile method",471,0,0,0,0
"bootstrap, basic method",471,0,0,0,0
"bootstrap, bca method",471,0,0,0,0
z-test,472,0,0,0,0
"t-test, equal var = true",472,0,0,0,0
"t-test, equal var = false",472,0,0,0,0
"permutation test, mean stat",472,0,0,0,0
"bootstrap, percentile method",472,0,0,0,0
"bootstrap, basic method",472,0,0,0,0
"bootstrap, bca method",472,0,0,0,0
z-test,473,0,0,0,0
"t-test, equal var = true",473,0,0,0,0
"t-test, equal var = false",473,0,0,0,0
"permutation test, mean stat",473,0,0,0,0
"bootstrap, percentile method",473,0,0,0,0
"bootstrap, basic method",473,0,0,0,0
"bootstrap, bca method",473,0,0,0,0
z-test,474,0,0,0,0
"t-test, equal var = true",474,0,0,0,0
"t-test, equal var = false",474,0,0,0,0
"permutation test, mean stat",474,0,0,0,0
"bootstrap, percentile method",474,0,0,0,0
"bootstrap, basic method",474,0,0,0,0
"bootstrap, bca method",474,0,0,0,0
z-test,475,0,0,0,0
"t-test, equal var = true",475,0,0,0,0
"t-test, equal var = false",475,0,0,0,0
"permutation test, mean stat",475,0,0,0,0
"bootstrap, percentile method",475,0,0,0,0
"bootstrap, basic method",475,0,0,0,0
"bootstrap, bca method",475,0,0,0,0
z-test,476,0,0,0,0
"t-test, equal var = true",476,0,0,0,0
"t-test, equal var = false",476,0,0,0,0
"permutation test, mean stat",476,0,0,0,0
"bootstrap, percentile method",476,0,0,0,0
"bootstrap, basic method",476,0,0,0,0
"bootstrap, bca method",476,0,0,0,0
z-test,477,0,0,0,0
"t-test, equal var = true",477,0,0,0,0
"t-test, equal var = false",477,0,0,0,0
"permutation test, mean stat",477,0,0,0,0
"bootstrap, percentile method",477,0,0,0,0
"bootstrap, basic method",477,0,0,0,0
"bootstrap, bca method",477,0,0,0,0
z-test,478,0,0,0,0
"t-test, equal var = true",478,0,0,0,0
"t-test, equal var = false",478,0,0,0,0
"permutation test, mean stat",478,0,0,0,0
"bootstrap, percentile method",478,0,0,0,0
"bootstrap, basic method",478,0,0,0,0
"bootstrap, bca method",478,0,0,0,0
z-test,479,0,0,0,0
"t-test, equal var = true",479,0,0,0,0
"t-test, equal var = false",479,0,0,0,0
"permutation test, mean stat",479,0,0,0,0
"bootstrap, percentile method",479,0,0,0,0
"bootstrap, basic method",479,0,0,0,0
"bootstrap, bca method",479,0,0,0,0
z-test,480,0,0,0,0
"t-test, equal var = true",480,0,0,0,0
"t-test, equal var = false",480,0,0,0,0
"permutation test, mean stat",480,0,0,0,0
"bootstrap, percentile method",480,0,0,0,0
"bootstrap, basic method",480,0,0,0,0
"bootstrap, bca method",480,0,0,0,0
z-test,481,0,0,0,0
"t-test, equal var = true",481,0,0,0,0
"t-test, equal var = false",481,0,0,0,0
"permutation test, mean stat",481,0,0,0,0
"bootstrap, percentile method",481,0,0,0,0
"bootstrap, basic method",481,0,0,0,0
"bootstrap, bca method",481,0,0,0,0
z-test,482,0,0,0,0
"t-test, equal var = true",482,0,0,0,0
"t-test, equal var = false",482,0,0,0,0
"permutation test, mean stat",482,0,0,0,0
"bootstrap, percentile method",482,0,0,0,0
"bootstrap, basic method",482,0,0,0,0
"bootstrap, bca method",482,0,0,0,0
z-test,483,0,0,0,0
"t-test, equal var = true",483,0,0,0,0
"t-test, equal var = false",483,0,0,0,0
"permutation test, mean stat",483,0,0,0,0
"bootstrap, percentile method",483,0,0,0,0
"bootstrap, basic method",483,0,0,0,0
"bootstrap, bca method",483,0,0,0,0
z-test,484,0,0,0,0
"t-test, equal var = true",484,0,0,0,0
"t-test, equal var = false",484,0,0,0,0
"permutation test, mean stat",484,0,0,0,0
"bootstrap, percentile method",484,0,0,0,0
"bootstrap, basic method",484,0,0,0,0
"bootstrap, bca method",484,0,0,0,0
z-test,485,0,0,0,0
"t-test, equal var = true",485,0,0,0,0
"t-test, equal var = false",485,0,0,0,0
"permutation test, mean stat",485,0,0,0,0
"bootstrap, percentile method",485,0,0,0,0
"bootstrap, basic method",485,0,0,0,0
"bootstrap, bca method",485,0,0,0,0
z-test,486,0,0,0,0
"t-test, equal var = true",486,0,0,0,0
"t-test, equal var = false",486,0,0,0,0
"permutation test, mean stat",486,0,0,0,0
"bootstrap, percentile method",486,0,0,0,0
"bootstrap, basic method",486,0,0,0,0
"bootstrap, bca method",486,0,0,0,0
z-test,487,0,0,0,0
"t-test, equal var = true",487,0,0,0,0
"t-test, equal var = false",487,0,0,0,0
"permutation test, mean stat",487,0,0,0,0
"bootstrap, percentile method",487,0,0,0,0
"bootstrap, basic method",487,0,0,0,0
"bootstrap, bca method",487,0,0,0,0
z-test,488,0,0,0,0
"t-test, equal var = true",488,0,0,0,0
"t-test, equal var = false",488,0,0,0,0
"permutation test, mean stat",488,0,0,0,0
"bootstrap, percentile method",488,0,0,0,0
"bootstrap, basic method",488,0,0,0,0
"bootstrap, bca method",488,0,0,0,0
z-test,489,0,0,0,0
"t-test, equal var = true",489,0,0,0,0
"t-test, equal var = false",489,0,0,0,0
"permutation test, mean stat",489,0,0,0,0
"bootstrap, percentile method",489,0,0,0,0
"bootstrap, basic method",489,0,0,0,0
"bootstrap, bca method",489,0,0,0,0
z-test,490,0,0,0,0
"t-test, equal var = true",490,0,0,0,0
"t-test, equal var = false",490,0,0,0,0
"permutation test, mean stat",490,0,0,0,0
"bootstrap, percentile method",490,0,0,0,0
"bootstrap, basic method",490,0,0,0,0
"bootstrap, bca method",490,0,0,0,0
z-test,491,0,0,0,0
"t-test, equal var = true",491,0,0,0,0
"t-test, equal var = false",491,0,0,0,0
"permutation test, mean stat",491,0,0,0,0
"bootstrap, percentile method",491,0,0,0,0
"bootstrap, basic method",491,0,0,0,0
"bootstrap, bca method",491,0,0,0,0
z-test,492,0,0,0,0
"t-test, equal var = true",492,0,0,0,0
"t-test, equal var = false",492,0,0,0,0
"permutation test, mean stat",492,0,0,0,0
"bootstrap, percentile method",492,0,0,0,0
"bootstrap, basic method",492,0,0,0,0
"bootstrap, bca method",492,0,0,0,0
z-test,493,0,0,0,0
"t-test, equal var = true",493,0,0,0,0
"t-test, equal var = false",493,0,0,0,0
"permutation test, mean stat",493,0,0,0,0
"bootstrap, percentile method",493,0,0,0,0
"bootstrap, basic method",493,0,0,0,0
"bootstrap, bca method",493,0,0,0,0
z-test,494,0,0,0,0
"t-test, equal var = true",494,0,0,0,0
"t-test, equal var = false",494,0,0,0,0
"permutation test, mean stat",494,0,0,0,0
"bootstrap, percentile method",494,0,0,0,0
"bootstrap, basic method",494,0,0,0,0
"bootstrap, bca method",494,0,0,0,0
z-test,495,0,0,0,0
"t-test, equal var = true",495,0,0,0,0
"t-test, equal var = false",495,0,0,0,0
"permutation test, mean stat",495,0,0,0,0
"bootstrap, percentile method",495,0,0,0,0
"bootstrap, basic method",495,0,0,0,0
"bootstrap, bca method",495,0,0,0,0
z-test,496,0,0,0,0
"t-test, equal var = true",496,0,0,0,0
"t-test, equal var = false",496,0,0,0,0
"permutation test, mean stat",496,0,0,0,0
"bootstrap, percentile method",496,0,0,0,0
"bootstrap, basic method",496,0,0,0,0
"bootstrap, bca method",496,0,0,0,0
z-test,497,0,0,0,0
"t-test, equal var = true",497,0,0,0,0
"t-test, equal var = false",497,0,0,0,0
"permutation test, mean stat",497,0,0,0,0
"bootstrap, percentile method",497,0,0,0,0
"bootstrap, basic method",497,0,0,0,0
"bootstrap, bca method",497,0,0,0,0
z-test,498,0,0,0,0
"t-test, equal var = true",498,0,0,0,0
"t-test, equal var = false",498,0,0,0,0
"permutation test, mean stat",498,0,0,0,0
"bootstrap, percentile method",498,0,0,0,0
"bootstrap, basic method",498,0,0,0,1
"bootstrap, bca method",498,0,0,0,1
z-test,499,0,0,0,0
"t-test, equal var = true",499,0,0,0,0
"t-test, equal var = false",499,0,0,0,0
"permutation test, mean stat",499,0,0,0,0
"bootstrap, percentile method",499,0,0,0,0
"bootstrap, basic method",499,0,0,0,0
"bootstrap, bca method",499,0,0,0,0
z-test,500,0,0,0,0
"t-test, equal var = true",500,0,0,0,0
"t-test, equal var = false",500,0,0,0,0
"permutation test, mean stat",500,0,0,0,0
"bootstrap, percentile method",500,0,0,0,0
"bootstrap, basic method",500,0,0,0,0
"bootstrap, bca method",500,0,0,0,0
z-test,501,0,0,0,0
"t-test, equal var = true",501,0,0,0,0
"t-test, equal var = false",501,0,0,0,0
"permutation test, mean stat",501,0,0,0,0
"bootstrap, percentile method",501,0,0,0,0
"bootstrap, basic method",501,0,0,0,0
"bootstrap, bca method",501,0,0,0,0
z-test,502,0,0,0,0
"t-test, equal var = true",502,0,0,0,0
"t-test, equal var = false",502,0,0,0,0
"permutation test, mean stat",502,0,0,0,0
"bootstrap, percentile method",502,0,0,0,0
"bootstrap, basic method",502,0,0,0,0
"bootstrap, bca method",502,0,0,0,0
z-test,503,0,0,0,0
"t-test, equal var = true",503,0,0,0,0
"t-test, equal var = false",503,0,0,0,0
"permutation test, mean stat",503,0,0,0,0
"bootstrap, percentile method",503,0,0,0,0
"bootstrap, basic method",503,0,0,0,0
"bootstrap, bca method",503,0,0,0,0
z-test,504,0,0,0,0
"t-test, equal var = true",504,0,0,0,0
"t-test, equal var = false",504,0,0,0,0
"permutation test, mean stat",504,0,0,0,0
"bootstrap, percentile method",504,0,0,0,0
"bootstrap, basic method",504,0,0,0,0
"bootstrap, bca method",504,0,0,0,0
z-test,505,0,0,0,0
"t-test, equal var = true",505,0,0,0,0
"t-test, equal var = false",505,0,0,0,0
"permutation test, mean stat",505,0,0,0,0
"bootstrap, percentile method",505,0,0,0,0
"bootstrap, basic method",505,0,0,0,0
"bootstrap, bca method",505,0,0,0,0
z-test,506,0,0,0,0
"t-test, equal var = true",506,0,0,0,0
"t-test, equal var = false",506,0,0,0,0
"permutation test, mean stat",506,0,0,0,0
"bootstrap, percentile method",506,0,0,0,0
"bootstrap, basic method",506,0,0,0,0
"bootstrap, bca method",506,0,0,0,0
z-test,507,0,0,0,0
"t-test, equal var = true",507,0,0,0,0
"t-test, equal var = false",507,0,0,0,0
"permutation test, mean stat",507,0,0,0,0
"bootstrap, percentile method",507,0,0,0,0
"bootstrap, basic method",507,0,0,0,0
"bootstrap, bca method",507,0,0,0,0
z-test,508,0,0,0,0
"t-test, equal var = true",508,0,0,0,0
"t-test, equal var = false",508,0,0,0,0
"permutation test, mean stat",508,0,0,0,0
"bootstrap, percentile method",508,0,0,0,0
"bootstrap, basic method",508,0,0,0,0
"bootstrap, bca method",508,0,0,0,0
z-test,509,0,0,0,0
"t-test, equal var = true",509,0,0,0,0
"t-test, equal var = false",509,0,0,0,0
"permutation test, mean stat",509,0,0,0,0
"bootstrap, percentile method",509,0,0,0,0
"bootstrap, basic method",509,0,0,0,0
"bootstrap, bca method",509,0,0,0,0
z-test,510,0,0,0,0
"t-test, equal var = true",510,0,0,0,0
"t-test, equal var = false",510,0,0,0,0
"permutation test, mean stat",510,0,0,0,0
"bootstrap, percentile method",510,0,0,0,0
"bootstrap, basic method",510,0,0,0,0
"bootstrap, bca method",510,0,0,0,0
z-test,511,0,0,0,0
"t-test, equal var = true",511,0,0,0,0
"t-test, equal var = false",511,0,0,0,0
"permutation test, mean stat",511,0,0,0,0
"bootstrap, percentile method",511,0,0,0,0
"bootstrap, basic method",511,0,0,0,0
"bootstrap, bca method",511,0,0,0,0
z-test,512,0,0,0,1
"t-test, equal var = true",512,0,0,0,1
"t-test, equal var = false",512,0,0,0,1
"permutation test, mean stat",512,0,0,0,1
"bootstrap, percentile method",512,0,0,0,0
"bootstrap, basic method",512,0,0,0,1
"bootstrap, bca method",512,0,0,0,0
z-test,513,1,1,1,1
"t-test, equal var = true",513,1,1,1,1
"t-test, equal var = false",513,1,1,1,1
"permutation test, mean stat",513,1,1,1,1
"bootstrap, percentile method",513,1,1,1,1
"bootstrap, basic method",513,1,1,1,1
"bootstrap, bca method",513,0,1,1,1
z-test,514,0,0,0,0
"t-test, equal var = true",514,0,0,0,0
"t-test, equal var = false",514,0,0,0,0
"permutation test, mean stat",514,0,0,0,0
"bootstrap, percentile method",514,0,0,0,0
"bootstrap, basic method",514,0,0,0,0
"bootstrap, bca method",514,0,0,0,0
z-test,515,0,0,0,0
"t-test, equal var = true",515,0,0,0,0
"t-test, equal var = false",515,0,0,0,0
"permutation test, mean stat",515,0,0,0,0
"bootstrap, percentile method",515,0,0,0,0
"bootstrap, basic method",515,0,0,0,0
"bootstrap, bca method",515,0,0,0,0
z-test,516,0,0,0,0
"t-test, equal var = true",516,0,0,0,0
"t-test, equal var = false",516,0,0,0,0
"permutation test, mean stat",516,0,0,0,0
"bootstrap, percentile method",516,0,0,0,0
"bootstrap, basic method",516,0,0,0,0
"bootstrap, bca method",516,0,0,0,0
z-test,517,0,0,0,0
"t-test, equal var = true",517,0,0,0,0
"t-test, equal var = false",517,0,0,0,0
"permutation test, mean stat",517,0,0,0,0
"bootstrap, percentile method",517,0,0,0,0
"bootstrap, basic method",517,0,0,0,0
"bootstrap, bca method",517,0,0,0,0
z-test,518,0,0,0,0
"t-test, equal var = true",518,0,0,0,0
"t-test, equal var = false",518,0,0,0,0
"permutation test, mean stat",518,0,0,0,0
"bootstrap, percentile method",518,0,0,0,0
"bootstrap, basic method",518,0,0,0,0
"bootstrap, bca method",518,0,0,0,0
z-test,519,0,0,0,0
"t-test, equal var = true",519,0,0,0,0
"t-test, equal var = false",519,0,0,0,0
"permutation test, mean stat",519,0,0,0,0
"bootstrap, percentile method",519,0,0,0,0
"bootstrap, basic method",519,0,0,0,0
"bootstrap, bca method",519,0,0,0,0
z-test,520,0,0,0,0
"t-test, equal var = true",520,0,0,0,0
"t-test, equal var = false",520,0,0,0,0
"permutation test, mean stat",520,0,0,0,0
"bootstrap, percentile method",520,0,0,0,0
"bootstrap, basic method",520,0,0,0,0
"bootstrap, bca method",520,0,0,0,0
z-test,521,0,0,0,0
"t-test, equal var = true",521,0,0,0,0
"t-test, equal var = false",521,0,0,0,0
"permutation test, mean stat",521,0,0,0,0
"bootstrap, percentile method",521,0,0,0,0
"bootstrap, basic method",521,0,0,0,0
"bootstrap, bca method",521,0,0,0,0
z-test,522,0,0,0,0
"t-test, equal var = true",522,0,0,0,0
"t-test, equal var = false",522,0,0,0,0
"permutation test, mean stat",522,0,0,0,0
"bootstrap, percentile method",522,0,0,0,0
"bootstrap, basic method",522,0,0,0,0
"bootstrap, bca method",522,0,0,0,0
z-test,523,0,0,0,0
"t-test, equal var = true",523,0,0,0,0
"t-test, equal var = false",523,0,0,0,0
"permutation test, mean stat",523,0,0,0,0
"bootstrap, percentile method",523,0,0,0,0
"bootstrap, basic method",523,0,0,0,0
"bootstrap, bca method",523,0,0,0,0
z-test,524,0,0,0,0
"t-test, equal var = true",524,0,0,0,0
"t-test, equal var = false",524,0,0,0,0
"permutation test, mean stat",524,0,0,0,0
"bootstrap, percentile method",524,0,0,0,0
"bootstrap, basic method",524,0,0,0,0
"bootstrap, bca method",524,0,0,0,0
z-test,525,0,0,0,0
"t-test, equal var = true",525,0,0,0,0
"t-test, equal var = false",525,0,0,0,0
"permutation test, mean stat",525,0,0,0,0
"bootstrap, percentile method",525,0,0,0,0
"bootstrap, basic method",525,0,0,0,0
"bootstrap, bca method",525,0,0,0,0
z-test,526,0,0,0,0
"t-test, equal var = true",526,0,0,0,0
"t-test, equal var = false",526,0,0,0,0
"permutation test, mean stat",526,0,0,0,0
"bootstrap, percentile method",526,0,0,0,0
"bootstrap, basic method",526,0,0,0,0
"bootstrap, bca method",526,0,0,0,0
z-test,527,0,0,0,0
"t-test, equal var = true",527,0,0,0,0
"t-test, equal var = false",527,0,0,0,0
"permutation test, mean stat",527,0,0,0,0
"bootstrap, percentile method",527,0,0,0,0
"bootstrap, basic method",527,0,0,0,0
"bootstrap, bca method",527,0,0,0,0
z-test,528,0,0,0,0
"t-test, equal var = true",528,0,0,0,0
"t-test, equal var = false",528,0,0,0,0
"permutation test, mean stat",528,0,0,0,0
"bootstrap, percentile method",528,0,0,0,0
"bootstrap, basic method",528,0,0,0,0
"bootstrap, bca method",528,0,0,0,0
z-test,529,0,0,0,0
"t-test, equal var = true",529,0,0,0,0
"t-test, equal var = false",529,0,0,0,0
"permutation test, mean stat",529,0,0,0,0
"bootstrap, percentile method",529,0,0,0,0
"bootstrap, basic method",529,0,0,0,0
"bootstrap, bca method",529,0,0,0,0
z-test,530,0,0,0,0
"t-test, equal var = true",530,0,0,0,0
"t-test, equal var = false",530,0,0,0,0
"permutation test, mean stat",530,0,0,0,0
"bootstrap, percentile method",530,0,0,0,0
"bootstrap, basic method",530,0,0,0,0
"bootstrap, bca method",530,0,0,0,0
z-test,531,0,0,0,0
"t-test, equal var = true",531,0,0,0,0
"t-test, equal var = false",531,0,0,0,0
"permutation test, mean stat",531,0,0,0,0
"bootstrap, percentile method",531,0,0,0,0
"bootstrap, basic method",531,0,0,0,0
"bootstrap, bca method",531,0,0,0,0
z-test,532,0,0,0,0
"t-test, equal var = true",532,0,0,0,0
"t-test, equal var = false",532,0,0,0,0
"permutation test, mean stat",532,0,0,0,0
"bootstrap, percentile method",532,0,0,0,0
"bootstrap, basic method",532,0,0,0,0
"bootstrap, bca method",532,0,0,0,0
z-test,533,0,0,0,0
"t-test, equal var = true",533,0,0,0,0
"t-test, equal var = false",533,0,0,0,0
"permutation test, mean stat",533,0,0,0,0
"bootstrap, percentile method",533,0,0,0,0
"bootstrap, basic method",533,0,0,0,0
"bootstrap, bca method",533,0,0,0,0
z-test,534,0,0,0,0
"t-test, equal var = true",534,0,0,0,0
"t-test, equal var = false",534,0,0,0,0
"permutation test, mean stat",534,0,0,0,0
"bootstrap, percentile method",534,0,0,0,0
"bootstrap, basic method",534,0,0,0,0
"bootstrap, bca method",534,0,0,0,0
z-test,535,0,0,0,0
"t-test, equal var = true",535,0,0,0,0
"t-test, equal var = false",535,0,0,0,0
"permutation test, mean stat",535,0,0,0,0
"bootstrap, percentile method",535,0,0,0,0
"bootstrap, basic method",535,0,0,0,0
"bootstrap, bca method",535,0,0,0,0
z-test,536,0,0,0,0
"t-test, equal var = true",536,0,0,0,0
"t-test, equal var = false",536,0,0,0,0
"permutation test, mean stat",536,0,0,0,0
"bootstrap, percentile method",536,0,0,0,0
"bootstrap, basic method",536,0,0,0,0
"bootstrap, bca method",536,0,0,0,0
z-test,537,0,0,0,0
"t-test, equal var = true",537,0,0,0,0
"t-test, equal var = false",537,0,0,0,0
"permutation test, mean stat",537,0,0,0,0
"bootstrap, percentile method",537,0,0,0,0
"bootstrap, basic method",537,0,0,0,0
"bootstrap, bca method",537,0,0,0,0
z-test,538,0,0,0,0
"t-test, equal var = true",538,0,0,0,0
"t-test, equal var = false",538,0,0,0,0
"permutation test, mean stat",538,0,0,0,0
"bootstrap, percentile method",538,0,0,0,0
"bootstrap, basic method",538,0,0,0,0
"bootstrap, bca method",538,0,0,0,0
z-test,539,0,0,0,0
"t-test, equal var = true",539,0,0,0,0
"t-test, equal var = false",539,0,0,0,0
"permutation test, mean stat",539,0,0,0,0
"bootstrap, percentile method",539,0,0,0,0
"bootstrap, basic method",539,0,0,0,0
"bootstrap, bca method",539,0,0,0,0
z-test,540,0,0,0,0
"t-test, equal var = true",540,0,0,0,0
"t-test, equal var = false",540,0,0,0,0
"permutation test, mean stat",540,0,0,0,0
"bootstrap, percentile method",540,0,0,0,0
"bootstrap, basic method",540,0,0,0,0
"bootstrap, bca method",540,0,0,0,0
z-test,541,0,0,0,0
"t-test, equal var = true",541,0,0,0,0
"t-test, equal var = false",541,0,0,0,0
"permutation test, mean stat",541,0,0,0,0
"bootstrap, percentile method",541,0,0,0,0
"bootstrap, basic method",541,0,0,0,0
"bootstrap, bca method",541,0,0,0,0
z-test,542,0,0,0,0
"t-test, equal var = true",542,0,0,0,0
"t-test, equal var = false",542,0,0,0,0
"permutation test, mean stat",542,0,0,0,0
"bootstrap, percentile method",542,0,0,0,0
"bootstrap, basic method",542,0,0,0,0
"bootstrap, bca method",542,0,0,0,0
z-test,543,0,0,0,0
"t-test, equal var = true",543,0,0,0,0
"t-test, equal var = false",543,0,0,0,0
"permutation test, mean stat",543,0,0,0,0
"bootstrap, percentile method",543,0,0,0,0
"bootstrap, basic method",543,0,0,0,0
"bootstrap, bca method",543,0,0,0,0
z-test,544,0,0,0,0
"t-test, equal var = true",544,0,0,0,0
"t-test, equal var = false",544,0,0,0,0
"permutation test, mean stat",544,0,0,0,0
"bootstrap, percentile method",544,0,0,0,0
"bootstrap, basic method",544,0,0,0,0
"bootstrap, bca method",544,0,0,0,0
z-test,545,0,0,0,0
"t-test, equal var = true",545,0,0,0,0
"t-test, equal var = false",545,0,0,0,0
"permutation test, mean stat",545,0,0,0,0
"bootstrap, percentile method",545,0,0,0,0
"bootstrap, basic method",545,0,0,0,0
"bootstrap, bca method",545,0,0,0,0
z-test,546,0,0,0,0
"t-test, equal var = true",546,0,0,0,0
"t-test, equal var = false",546,0,0,0,0
"permutation test, mean stat",546,0,0,0,0
"bootstrap, percentile method",546,0,0,0,0
"bootstrap, basic method",546,0,0,0,0
"bootstrap, bca method",546,0,0,0,0
z-test,547,0,0,0,0
"t-test, equal var = true",547,0,0,0,0
"t-test, equal var = false",547,0,0,0,0
"permutation test, mean stat",547,0,0,0,0
"bootstrap, percentile method",547,0,0,0,0
"bootstrap, basic method",547,0,0,0,0
"bootstrap, bca method",547,0,0,0,0
z-test,548,0,0,0,0
"t-test, equal var = true",548,0,0,0,0
"t-test, equal var = false",548,0,0,0,0
"permutation test, mean stat",548,0,0,0,0
"bootstrap, percentile method",548,0,0,0,0
"bootstrap, basic method",548,0,0,0,0
"bootstrap, bca method",548,0,0,0,0
z-test,549,0,0,0,0
"t-test, equal var = true",549,0,0,0,0
"t-test, equal var = false",549,0,0,0,0
"permutation test, mean stat",549,0,0,0,0
"bootstrap, percentile method",549,0,0,0,0
"bootstrap, basic method",549,0,0,0,0
"bootstrap, bca method",549,0,0,0,0
z-test,550,0,0,0,0
"t-test, equal var = true",550,0,0,0,0
"t-test, equal var = false",550,0,0,0,0
"permutation test, mean stat",550,0,0,0,0
"bootstrap, percentile method",550,0,0,0,0
"bootstrap, basic method",550,0,0,0,0
"bootstrap, bca method",550,0,0,0,0
z-test,551,0,0,0,0
"t-test, equal var = true",551,0,0,0,0
"t-test, equal var = false",551,0,0,0,0
"permutation test, mean stat",551,0,0,0,0
"bootstrap, percentile method",551,0,0,0,0
"bootstrap, basic method",551,0,0,0,0
"bootstrap, bca method",551,0,0,0,0
z-test,552,0,0,0,0
"t-test, equal var = true",552,0,0,0,0
"t-test, equal var = false",552,0,0,0,0
"permutation test, mean stat",552,0,0,0,0
"bootstrap, percentile method",552,0,0,0,0
"bootstrap, basic method",552,0,0,0,0
"bootstrap, bca method",552,0,0,0,0
z-test,553,0,0,0,0
"t-test, equal var = true",553,0,0,0,0
"t-test, equal var = false",553,0,0,0,0
"permutation test, mean stat",553,0,0,0,0
"bootstrap, percentile method",553,0,0,0,0
"bootstrap, basic method",553,0,0,0,0
"bootstrap, bca method",553,0,0,0,0
z-test,554,0,0,0,0
"t-test, equal var = true",554,0,0,0,0
"t-test, equal var = false",554,0,0,0,0
"permutation test, mean stat",554,0,0,0,0
"bootstrap, percentile method",554,0,0,0,0
"bootstrap, basic method",554,0,0,0,0
"bootstrap, bca method",554,0,0,0,0
z-test,555,0,0,0,0
"t-test, equal var = true",555,0,0,0,0
"t-test, equal var = false",555,0,0,0,0
"permutation test, mean stat",555,0,0,0,0
"bootstrap, percentile method",555,0,0,0,0
"bootstrap, basic method",555,0,0,0,0
"bootstrap, bca method",555,0,0,0,0
z-test,556,0,0,0,0
"t-test, equal var = true",556,0,0,0,0
"t-test, equal var = false",556,0,0,0,0
"permutation test, mean stat",556,0,0,0,0
"bootstrap, percentile method",556,0,0,0,0
"bootstrap, basic method",556,0,0,0,0
"bootstrap, bca method",556,0,0,0,0
z-test,557,0,0,0,0
"t-test, equal var = true",557,0,0,0,0
"t-test, equal var = false",557,0,0,0,0
"permutation test, mean stat",557,0,0,0,0
"bootstrap, percentile method",557,0,0,0,0
"bootstrap, basic method",557,0,0,0,0
"bootstrap, bca method",557,0,0,0,0
z-test,558,0,0,0,0
"t-test, equal var = true",558,0,0,0,0
"t-test, equal var = false",558,0,0,0,0
"permutation test, mean stat",558,0,0,0,0
"bootstrap, percentile method",558,0,0,0,0
"bootstrap, basic method",558,0,0,0,0
"bootstrap, bca method",558,0,0,0,0
z-test,559,0,0,0,0
"t-test, equal var = true",559,0,0,0,0
"t-test, equal var = false",559,0,0,0,0
"permutation test, mean stat",559,0,0,0,0
"bootstrap, percentile method",559,0,0,0,0
"bootstrap, basic method",559,0,0,0,0
"bootstrap, bca method",559,0,0,0,0
z-test,560,0,0,0,0
"t-test, equal var = true",560,0,0,0,0
"t-test, equal var = false",560,0,0,0,0
"permutation test, mean stat",560,0,0,0,0
"bootstrap, percentile method",560,0,0,0,0
"bootstrap, basic method",560,0,0,0,0
"bootstrap, bca method",560,0,0,0,0
z-test,561,0,0,0,0
"t-test, equal var = true",561,0,0,0,0
"t-test, equal var = false",561,0,0,0,0
"permutation test, mean stat",561,0,0,0,0
"bootstrap, percentile method",561,0,0,0,0
"bootstrap, basic method",561,0,0,0,0
"bootstrap, bca method",561,0,0,0,0
z-test,562,0,0,0,0
"t-test, equal var = true",562,0,0,0,0
"t-test, equal var = false",562,0,0,0,0
"permutation test, mean stat",562,0,0,0,0
"bootstrap, percentile method",562,0,0,0,0
"bootstrap, basic method",562,0,0,0,0
"bootstrap, bca method",562,0,0,0,0
z-test,563,0,0,0,0
"t-test, equal var = true",563,0,0,0,0
"t-test, equal var = false",563,0,0,0,0
"permutation test, mean stat",563,0,0,0,0
"bootstrap, percentile method",563,0,0,0,0
"bootstrap, basic method",563,0,0,0,0
"bootstrap, bca method",563,0,0,0,0
z-test,564,0,0,0,0
"t-test, equal var = true",564,0,0,0,0
"t-test, equal var = false",564,0,0,0,0
"permutation test, mean stat",564,0,0,0,0
"bootstrap, percentile method",564,0,0,0,0
"bootstrap, basic method",564,0,0,0,0
"bootstrap, bca method",564,0,0,0,0
z-test,565,0,0,0,0
"t-test, equal var = true",565,0,0,0,0
"t-test, equal var = false",565,0,0,0,0
"permutation test, mean stat",565,0,0,0,0
"bootstrap, percentile method",565,0,0,0,0
"bootstrap, basic method",565,0,0,0,0
"bootstrap, bca method",565,0,0,0,0
z-test,566,0,0,0,0
"t-test, equal var = true",566,0,0,0,0
"t-test, equal var = false",566,0,0,0,0
"permutation test, mean stat",566,0,0,0,0
"bootstrap, percentile method",566,0,0,0,0
"bootstrap, basic method",566,0,0,0,0
"bootstrap, bca method",566,0,0,0,0
z-test,567,0,0,0,0
"t-test, equal var = true",567,0,0,0,0
"t-test, equal var = false",567,0,0,0,0
"permutation test, mean stat",567,0,0,0,0
